Loc ID,Route,BMP,Start,EMP,End,K Factor %,D Factor %,T Factor %,AADT_1-AADT 2022,AADT_2-AADT 2042
100527,I-40,148.3,County Line Rd (A),149.1,Monte Carlo Rd,7,57,42.0,16914,25846
100528,I-40,149.2,Monte Carlo Rd,151.8,Corva Rd (A),7,54,44.0,17698,27044
100529,I-40,151.8,Corva Rd (A),157.8,McLellan Reservoir U,9,51,38.0,19303,29496
100530,I-40,157.8,Exit 157 Devil Dog Rd,162,Exit 161 West Williams,7,55,37.0,20868,35884
100531,I-40,162,SR-40B nonCard (3),163.5,N Grand Canyon Blvd,8,54,41.0,17990,30935
100532,I-40,163.5,N Grand Canyon Blvd,166,SR-64,7,55,34.0,21559,37073
100533,I-40,165.9,SR-64,167.6,Circle Pines Rd (A),7,50,34.0,22580,38828
100534,I-40,167.5,Circle Pines Rd (A),171.7,Cool Pines Rd,7,56,36.0,21664,35181
100535,I-40,171.7,Cool Pines Rd,178.3,N Parks Rd,7,53,37.0,20487,31306
100536,I-40,178.3,N Parks Rd,185.1,Transwestern Rd,7,53,39.0,21738,33217
100537,I-40,185.1,Transwestern Rd,190.6,A1 Mountain Overpass,9,51,37.0,25737,39328
100538,I-40,190.5,Exit 190 A-1 Mountain Rd,191.7,Exit 191,8,52,34.0,25055,38286
100539,I-40,191.7,SR-40B nonCard,192.6,S Flagstaff Ranch Rd,6,61,36.0,23293,35593
100540,I-40,192.6,S Flagstaff Ranch Rd,195.4,I-17,8,53,26.0,24404,41965
100541,I-40,195.4,I-17,198.3,E Butler Ave,9,51,21.0,51375,76266
100542,I-40,198.3,E Butler Ave,201.1,N Country Club Dr,9,54,26.0,47299,81335
100543,I-40,201.1,SR-40B nonCard,204.9,FS 622 Rd,6,51,46.0,31077,53440
100544,I-40,204.9,FS 622 Rd,207.2,N Cosnino Rd,8,54,33.0,25650,39195
100545,I-40,207.2,N Cosnino Rd,211.2,Winona Overpass,7,51,51.0,24179,36947
100546,I-40,211.2,Winona Overpass,219.6,Twin Arrows Overpass,8,53,50.0,24730,37789
100547,I-40,219.6,Twin Arrows Overpass,225.1,Buffalo Range Rd,7,51,46.0,21696,33153
100548,I-40,225.1,Buffalo Range Rd,230.5,Canyon Diablo Overpa,8,51,50.0,22429,36423
100549,I-40,230.5,Canyon Diablo Overpa,233.9,I 40 Meteor Crater O,7,53,46.0,21929,33509
100550,I-40,233.9,I 40 Meteor Crater O,239.7,Meteor City Rd,8,50,51.0,19411,29661
100551,I-40,239.7,Meteor City Rd,245.4,SR-99,7,50,49.0,21443,32767
100552,I-40,245.4,SR-99,252.1,Hipkoe Dr,6,52,43.0,24043,36740
100553,I-40,252.1,SR-40B nonCard,253.6,North Park Dr,7,55,47.0,22138,40767
100554,I-40,253.6,North Park Dr,255.8,Exit 255 SB 40 (6) / Oak Rd,7,52,45.0,23319,40808
100555,I-40,255.8,SR-40B nonCard,257.7,SR-87,7,52,45.0,23642,37142
100556,I-40,257.7,SR-87,264.8,Hibbard Siding Rd,8,55,41.0,21146,33220
100557,I-40,264.8,Exit 264 Hibbard Rd,270,Exit 269 Jackrabbit Rd,6,58,37.0,23680,37201
100558,I-40,270,Exit 269 Jackrabbit Rd,274.7,Exit 274 SB 40 (7) - West end of Joseph City,7,52,45.0,21788,34229
100559,I-40,274.7,Exit 274 SB 40 (7) - West end of Joseph City,277.1,Exit 277 SB 40 (7) - East end of Joseph City,7,55,47.0,21309,33476
100560,I-40,277.1,SR-40B nonCard (7),280.7,Hunt Rd,6,51,43.0,23779,37357
100561,I-40,280.7,Exit 280 Hunt Rd,283.7,Exit 283 Perkins Valley,8,53,46.0,20944,36467
100562,I-40,283.7,Exit 283 Perkins Valley,285.2,Exit 285 Hopi Dr - West end of Holbrook,6,54,40.0,22808,42001
100563,I-40,285.2,Exit 285 Hopi Dr - West end of Holbrook,286.9,Exit 286 SB 40 (8) / Navajo Rd,7,54,42.0,18767,34559
100564,I-40,286.9,Exit 286 SB 40 (8) / Navajo Rd,289.5,Exit 289 SR 77 - East end of Holbrook,6,54,43.0,21131,38913
100565,I-40,289.5,SR-40B nonCard (8),292.8,SR-77,11,50,40.0,21361,33558
100566,I-40,292.8,SR-77,294.5,Sun Valley Rd,6,51,42.0,21590,33918
100567,I-40,294.5,Sun Valley Rd,300.3,I-40 Exit 300 G-Ramp,8,52,51.0,18531,29112
100568,I-40,300.3,I-40 Exit 300 G-Ramp,303.6,Adamana Rd,7,55,48.0,19987,31400
100569,I-40,303.6,Adamana Rd,311.6,Petrified Forest Rd,7,54,45.0,19407,33043
100570,I-40,311.6,Petrified Forest Rd,320,I-40 Exit 320 Xing,7,52,43.0,20759,35345
100571,I-40,320,I-40 Exit 320 Xing,325.9,I-40 Exit 325 Xing,10,58,41.0,21684,36920
100572,I-40,325.9,I-40 Exit 325 Xing,330,McCarrol Rd,6,52,41.0,20419,34766
100573,I-40,330,McCarrol Rd,333.4,US-191 nonCard,8,51,38.0,20651,37055
100574,I-40,333.4,US-191 nonCard,339.5,US-191,8,60,43.0,19470,33150
100575,I-40,339.5,US-191,341.7,I-40 Exit 341 A-Ramp,10,50,18.0,24162,41139
100576,I-40,341.7,Exit 341 Ortega Rd,343.8,Exit 343 Querino Rd,6,56,39.0,24967,42510
100577,I-40,343.8,Exit 343 Querino Rd,346.6,Exit 346 Pine Springs Rd,6,52,41.0,25992,44255
100578,I-40,346.6,Exit 346 Pine Springs Rd,348.2,Exit 348 Houck,6,53,41.0,25552,43506
100579,I-40,348.2,Exit 348 Houck,351.4,Exit 351 Allentown Rd,6,52,38.0,24907,42407
100580,I-40,351.4,Exit 351 Allentown Rd,354.7,Exit 354 Hawthorne Rd,8,51,42.0,21957,37385
100581,I-40,354.6,Exit 354 Hawthorne Rd,357.5,Exit 357 Window Rock,8,50,45.0,19456,33126
100582,I-40,357.4,Exit 357 Window Rock,359,Exit 359 Grants,7,52,43.0,22251,37885
100583,I-40,358.9,Exit 359 Grants,359.3,New Mexico State Line,6,61,44.0,24356,41469
102322,SR-24,0,SR-202 nonCard,5.6,Ellsworth Rd,8,59,6.0,59728,94014
100669,SR-51,0,Exit 1 I-10 (Exit 147),0.4,Exit 1A SR 202 (Exit 1471A),9,56,19.0,49217,77469
100671,SR-51,0.6,McDowell Rd,1.6,SR-51 Exit 1 A3-Ramp,8,53,7.000000000000001,180704,284434
100672,SR-51,1.6,SR-51 Exit 1 A3-Ramp,2.6,Indian School Rd,7,54,7.000000000000001,180062,283424
100673,SR-51,2.6,Indian School Rd,3.4,Highland Ave,8,51,8.0,162009,255008
100674,SR-51,3.4,Highland Ave,3.9,Colter St,8,59,7.000000000000001,156782,246780
100675,SR-51,3.9,Colter St,4.6,Bethany Home Rd,9,54,7.000000000000001,166392,261907
100676,SR-51,4.6,Bethany Home Rd,5.6,Glendale Ave,9,55,7.000000000000001,156106,245716
100677,SR-51,5.6,Glendale Ave,7.1,Northern Ave,7,52,8.0,156280,245990
100678,SR-51,7.1,Northern Ave,9.1,32nd St,9,54,8.0,158437,210013
100679,SR-51,9.1,32nd St,9.5,Shea Blvd,10,58,7.000000000000001,147628,232372
100680,SR-51,9.5,Shea Blvd,10.5,Cactus Rd,9,53,7.000000000000001,145276,228669
100681,SR-51,10.5,Cactus Rd,11.5,Thunderbird Rd,7,68,7.000000000000001,139130,218995
100682,SR-51,11.5,Thunderbird Rd,12.6,Greenway Rd,8,52,6.0,141843,223266
100683,SR-51,12.6,Greenway Rd,13.6,Bell Rd,10,60,7.000000000000001,114275,179873
100684,SR-51,13.6,Bell Rd,14.6,Union Hills Dr,9,57,8.0,104371,164284
100685,SR-51,14.5,Union Hills Dr,15.9,SR-51 Exit 15 A-Ramp,9,53,7.000000000000001,110214,173481
100703,SR-61,352.9,US-60,368.8,County 5057 Rd,10,66,12.0,1927,3767
100704,SR-61,368.8,County 5057 Rd,372.3,SR-180A,12,65,9.0,2096,3569
100705,SR-61,372.2,SR-180A,381.8,US-180,9,61,10.0,1667,2838
100706,SR-61,416.4,US 191,430.2,New Mexico State Line,15,63,48.0,159,311
100707,SR-64,185.5,I-40 Exit 165 J-Ramp,191,E Spring Valley Rd,9,51,14.000000000000002,7030,10742
100708,SR-64,191.2,E Spring Valley Rd,213.5,US-180,10,52,21.0,4592,5362
100709,SR-64,213.5,US-180,234.6,Corsair Dr,14,55,5.0,5330,8145
100710,SR-64,234.6,Corsair Dr,241.7,SR-64 nonCard,14,55,4.0,6389,7460
100711,SR-64,241.7,South Entrance Rd,294.8,N Us Highway 89,11,50,14.000000000000002,1586,2104
100712,SR-66,56.5,I-40 Exit 53,58,Castle Rock Rd,9,55,6.0,15155,21765
100713,SR-66,58.3,Castle Rock Rd,60.8,Long Mountain Rd,8,57,10.0,12333,17712
100714,SR-66,60.8,Long Mountain Rd,66.2,E Calle Alamo,8,68,7.000000000000001,10608,15235
100715,SR-66,66.2,E Calle Alamo,71.1,E Concho Dr,7,54,17.0,3776,5841
100716,SR-66,71.1,E Concho Dr,74.8,N Antares Rd,8,62,16.0,1990,3078
100717,SR-66,74.8,N Antares Rd,110.5,Indian Route 18,11,72,14.000000000000002,1364,2041
100718,SR-66,110.5,Indian Route 18,123.2,W Old Highway 66,11,67,20.0,1125,1741
100722,SR-67,579.4,US-89A,610.2,State Route 67,12,72,,207,320
100723,SR-68,0,SR-95,1.3,Davis Dam Hwy,9,62,9.0,15787,21547
100724,SR-68,1.2,Davis Dam Hwy,2.6,E Landon Dr,8,53,12.0,11039,15067
100725,SR-68,2.5,E Landon Dr,4.1,N La Puerta Rd,8,51,12.0,9904,13518
100726,SR-68,4.1,N La Puerta Rd,17.8,N Estrella Rd,10,52,18.0,8893,13012
100727,SR-68,17.8,N Estrella Rd,21.8,S Verde Rd,8,50,6.0,11197,17321
100728,SR-68,21.8,S Verde Rd,27,US-93 Exit 67 C-Ramp,8,51,5.0,15678,22939
100735,SR-69,263.1,SR-69 Exit 262 G-Ramp,265.3,S Spring Ln,10,56,5.0,16602,26790
100736,SR-69,265.3,S Spring Ln,270.7,Central Ave,6,54,14.000000000000002,16724,25521
100737,SR-69,270.7,Central Ave,272,Unidrd Mayer,8,63,12.0,16054,25906
102313,SR-69,272,Unidrd Mayer,275,Unidrd Mayer,10,61,10.0,17485,26683
102314,SR-69,275,Unidrd Mayer,279.1,E Main St,7,55,12.0,17973,29002
100738,SR-69,279.1,E Main St,280,E Prescott Dells Ranch Rd,6,59,15.0,19662,32460
100757,SR-69,280,E Prescott Dells Ranch Rd,281.1,Prescott 8850/Prescott 8851 DB,9,67,15.0,18584,31922
100739,SR-69,281.1,SR 169,283.5,N Fain Rd,6,58,10.0,34632,59488
100741,SR-69,283.5,SR-89S (A),286.3,N Mendecino Dr,9,67,12.0,25285,40801
100743,SR-69,286.3,N Mendecino Dr,287.5,N Robert Rd,6,53,9.0,33410,57389
100745,SR-69,287.5,N Robert Rd,288.7,N Glassford Hill Rd SB,7,51,7.000000000000001,35708,58950
100747,SR-69,288.7,N Glassford Hill Rd SB,289.5,N Prescott East Hwy,6,51,6.0,49327,84730
100749,SR-69,290.1,E Sundog Ranch Rd,290.8,E Diamond Dr,6,51,7.000000000000001,48116,82649
102325,SR-69,289.5,N Prescott East Hwy,290.1,E Sundog Ranch Rd,9,55,8.0,38865,66759
102326,SR-69,290.8,E Diamond Dr,291,E Ramada Dr,9,55,7.000000000000001,38653,62373
102327,SR-69,291,E Ramada Dr,291.7,E Robin Dr,8,57,7.000000000000001,38811,62628
102328,SR-69,291.7,E Robin Dr,292.1,Old Black Canyon Hwy,10,71,7.000000000000001,38764,66585
102315,SR-69,292.1,Old Black Canyon Hwy,293.1,N Walker Rd,8,51,9.0,38435,66020
100751,SR-69,293.1,N Walker Rd,293.8,Prescott Lakes Pkwy,8,50,5.0,46879,80525
100754,SR-69,293.8,Prescott Lakes Pkwy,295.7,Heather Heights,8,51,6.0,37151,63815
100755,SR-69,295.7,Heather Heights,296.1,SR-69 Exit 296 A1-Ramp,9,57,6.0,36825,60794
100763,SR-71,85.5,US-60,103,US-93,12,69,18.0,753,953
100764,SR-71,102.9,US-93,109.6,SR-89,14,50,48.0,940,1517
100765,SR-72,13.1,State Highway 95,24.6,Willamette Dr,7,57,25.0,3169,5009
100766,SR-72,24.6,Willamette Dr,27,Plomosa Rd,6,58,17.0,4001,6324
100767,SR-72,27.1,Plomosa Rd,46.7,Vicksburg Rd,12,67,25.0,2725,4307
102323,SR-72,46.5,Vicksburg Rd,49.7,US-60,9,63,50.0,734,1160
100768,SR-73,310.4,US-60,319.8,D 1 Rd,9,58,54.0,822,1522
100769,SR-73,320,D 1 Rd,332.2,Farm Rd,9,51,32.0,1247,2308
100770,SR-73,332.3,Farm Rd,335,Fort Apache Rd,13,59,13.0,3474,10214
100771,SR-73,335.1,Fort Apache Rd,337.5,W Fatco Rd,11,63,15.0,4366,5345
100772,SR-73,337.6,W Fatco Rd,338.3,Falcon Way,10,51,6.0,11303,17757
100774,SR-73,338.3,Falcon Way,338.8,E East Fork Rd,10,53,5.0,11222,17630
100776,SR-73,338.9,E East Fork Rd,339.6,W Locust St,10,53,6.0,10887,17103
100778,SR-73,339.6,W Locust St,341.9,N Potter St,9,51,5.0,7999,9793
100780,SR-73,342,N Potter St,343.4,E 54th St,10,58,5.0,5657,8887
100781,SR-73,343.4,E 54th St,357.6,SR-260,11,57,5.0,5434,7968
100782,SR-74,0,US-60,1.2,Castle Hot Springs Rd W,8,53,31.0,4408,7439
102296,SR-74,1.3,Castle Hot Springs Rd W,7,211th Ave,8,51,30.0,4464,7533
100783,SR-74,7,211th Ave,18.9,Castle Hot Springs Rd E,14,54,14.000000000000002,4996,8933
100784,SR-74,18.9,Castle Hot Springs Rd E,20.9,Bypass Rd,15,67,10.0,7822,12312
100785,SR-74,20.9,Bypass Rd,22.3,87th Ave,8,55,12.0,7411,11665
100786,SR-74,22.3,87th Ave,24,New River Rd,8,55,11.0,9623,15147
100787,SR-74,24.3,New River Rd,29,Archery Dr,9,52,20.0,7408,11660
100788,SR-74,29,Archery Dr,29.8,I-17,11,75,21.0,11402,14474
100789,SR-74,29.8,I-17,30.8,Carefree Hwy,9,56,5.0,36453,57378
100790,SR-75,378.6,US-70,379.2,Virden Rd,10,56,43.0,2339,7017
100791,SR-75,379.5,Virden Rd,391.2,Kaywood Wash Rd,12,77,28.000000000000004,1040,1343
100792,SR-75,391.2,Kaywood Wash Rd,398.3,US-191,12,81,21.0,1781,2304
100793,SR-77,68.1,I-10 Front nonCard,69.5,N Oracle Rd,7,51,6.0,23108,35224
100794,SR-77,69.5,N Oracle Rd,70.3,W Prince Rd,8,53,7.000000000000001,37054,49729
100795,SR-77,70.3,W Prince Rd,70.8,W Roger Rd,7,50,11.0,38165,58176
100796,SR-77,70.8,W Roger Rd,71.3,W Wetmore Rd,8,59,11.0,37434,57062
100797,SR-77,71.3,W Wetmore Rd,72.1,W River Rd,7,52,12.0,34505,52597
100798,SR-77,72.1,W River Rd,73.8,W Orange Grove Rd,9,56,12.0,40918,54914
100799,SR-77,73.8,W Orange Grove Rd,74.9,W Ina Rd,8,50,17.0,28930,40996
100800,SR-77,74.9,W Ina Rd,75.9,W Magee Rd,8,52,14.000000000000002,42931,60837
100801,SR-77,75.9,W Magee Rd,76.9,W Hardy Rd,8,53,12.0,36919,56277
100802,SR-77,76.9,W Hardy Rd,78,E Linda Vista Blvd,8,53,13.0,43829,66810
100803,SR-77,78,E Linda Vista Blvd,79.1,E Pusch View Ln,8,53,13.0,43449,58311
100804,SR-77,79.1,E Pusch View Ln,81.8,E Tangerine Rd,9,56,8.0,32696,49840
100805,SR-77,81.8,SR-989 nonCard,82.7,E Rancho Vistoso Blvd,8,61,7.000000000000001,32410,49404
100806,SR-77,82.8,E Rancho Vistoso Blvd,84,N Big Wash Overlook Pl,8,51,7.000000000000001,31717,48347
100807,SR-77,84,N Big Wash Overlook Pl,85.7,E Golder Ranch Dr,8,51,8.0,31464,42227
100808,SR-77,85.8,E Golder Ranch Dr,91.1,SR-79,10,62,9.0,12876,31744
100809,SR-77,91.1,SR-79,100.3,W American Ave,9,57,6.0,8240,19080
100810,SR-77,100.4,W American Ave,103.5,E American Ave,6,59,25.0,4308,9880
100811,SR-77,104.1,E American Ave,109,SR-76,8,51,12.0,4835,11089
100812,SR-77,109.2,SR-76,113.6,S Main St,7,52,15.0,3526,8164
100813,SR-77,113.6,S Main St,115.3,E Owens Pl,11,61,8.0,3653,9184
100814,SR-77,115.3,E Owens Pl,134.8,SR-77 Front,9,69,19.0,2301,5277
100815,SR-77,134.8,SR-77 Front,170.9,US-70,9,56,15.0,1540,2042
100816,SR-77,342.2,US-60,349.5,White Mountain Lake Rd,9,51,12.0,10629,13853
102309,SR-77,349.6,White Mountain Lake Rd,353.4,Shumway Rd,9,56,7.000000000000001,10257,14979
100817,SR-77,353.4,Shumway Rd,357.4,Driveway,9,66,8.0,10454,19251
100818,SR-77,357.4,Driveway,357.9,E Cattle Ln,10,62,15.0,12246,22551
100820,SR-77,357.9,E Cattle Ln,359.4,W Rodeo Rd,9,53,11.0,15977,29422
100822,SR-77,359.4,W Rodeo Rd,361.1,SR-277,9,55,10.0,16493,21496
100824,SR-77,361.1,SR-277,364.9,Driveway (347),9,56,8.0,4490,8268
100825,SR-77,365,Driveway (347),386.2,SR-377,11,52,19.0,3520,5141
100826,SR-77,386.1,SR-377,387.7,US-180,9,53,13.0,8520,15690
100827,SR-77,387.6,US-180,388.4,W Hopi Dr,9,55,14.000000000000002,11238,20695
100828,SR-77,395.3,I-40 Exit 292 C-Ramp,400.5,Mission Ln,11,55,11.0,1458,2291
102308,SR-77,400.5,Mission Ln,408.9,BIA 006,9,53,10.0,1596,2713
100845,SR-78,154.6,US-191,174.7,Safford 8451 DB,20,75,18.0,358,462
100846,SR-79,91.1,SR-77,119,E 96 Ranch Rd,14,61,10.0,2901,6717
100847,SR-79,119,E 96 Ranch Rd,127.6,E Cactus Forest Rd,9,53,26.0,2857,6615
100848,SR-79,127.6,E Cactus Forest Rd,132.3,N Highway 79B,7,53,17.0,3471,8037
100849,SR-79,132.5,N Highway 79B,133.1,E Florence Heights Dr,8,55,19.0,3137,8941
100850,SR-79,133.2,E Florence Heights Dr,133.8,SR-79B nonCard,8,73,10.0,7066,17764
100851,SR-79,133.9,SR-79B nonCard,134.4,E Diversion Dam Rd,8,53,12.0,13604,34200
100852,SR-79,134.7,E Diversion Dam Rd,135.9,E Hunt Hwy,8,58,19.0,10248,25265
100853,SR-79,136,E Hunt Hwy,137.3,N Highway 79,8,66,9.0,7420,18654
100854,SR-79,137.3,N Highway 79,150.3,E Old Us-60,14,66,6.0,6782,14475
100855,SR-80,293.2,Nb Sr-80 Exit 293 U Ramp,294.5,E Country Club Dr,8,54,15.0,8854,14419
100856,SR-80,294.6,E Country Club Dr,295.8,E Post Ranch Rd,8,62,13.0,7295,14340
100857,SR-80,295.8,E Post Ranch Rd,298.3,S Apache Powder Rd,8,52,17.0,7139,12532
100858,SR-80,298.3,S Apache Powder Rd,300.8,E Barr Loop,8,50,9.0,6156,10807
100859,SR-80,300.8,E Barr Loop,303.4,S Judd St,8,56,21.0,4351,7638
100860,SR-80,303.4,S Judd St,313.9,SR-82,12,71,11.0,4246,6915
100861,SR-80,314,SR-82,316.9,SR-80 Exit 317 G-Ramp,8,58,13.0,4046,7953
100862,SR-80,317,SR-80 Exit 317 G-Ramp,317.9,N Camino San Rafael,9,55,18.0,5970,11735
100863,SR-80,318,N Camino San Rafael,321,E Davis Rd,8,55,15.0,2834,4975
100864,SR-80,321.1,E Davis Rd,332.9,SR-90,13,55,8.0,1843,3235
100865,SR-80,332.9,SR-90,337.1,W Hidden Meadow Ln,8,51,8.0,5426,7871
100866,SR-80,337.1,W Hidden Meadow Ln,341.5,SR-80 Exit 341 B-Ramp,9,78,10.0,3113,3865
100867,SR-80,341.7,SR-80 Exit 341 B-Ramp,343.4,Bisbee Rd,9,54,7.000000000000001,7336,9109
100868,SR-80,343.6,SR-92,345.3,S Arizona St,8,53,16.0,4897,6080
100869,SR-80,345.4,S Arizona St,348.1,W Double Adobe Rd,8,71,9.0,5144,9030
100870,SR-80,348.1,W Double Adobe Rd,356.5,W Paul Spur Rd,8,51,13.0,4769,6918
100871,SR-80,356.5,W Paul Spur Rd,364.7,US-191,10,61,11.0,4765,5917
100872,SR-80,364.7,US-191,365.1,N Chino Rd,8,54,11.0,8500,14921
100873,SR-80,365.1,N Chino Rd,365.6,N Douglas Ave,8,54,10.0,6312,11080
100874,SR-80,365.6,N Douglas Ave,366.1,US-191B,8,50,9.0,9906,12300
100876,SR-80,366.1,US-191B,367.1,N Leslie Canyon Rd,9,52,34.0,2799,4802
100878,SR-80,367.1,N Leslie Canyon Rd,369.5,N Washington Ave,8,51,23.0,2109,5672
100879,SR-80,369.4,N Washington Ave,415.4,E Highway 80,12,52,18.0,566,1698
100883,SR-82,1.1,SR-19B nonCard (1),1.6,E Thelma St,11,62,17.0,5448,16344
100884,SR-82,1.7,E Thelma St,3,N Old Patagonia Rd,9,56,16.0,4047,12141
100886,SR-82,3,N Old Patagonia Rd,5.8,S River Rd,8,59,27.0,2473,4191
100887,SR-82,5.8,S River Rd,12.1,Lake Patagonia Rd,9,59,21.0,1831,3103
100888,SR-82,12.2,Lake Patagonia Rd,19.5,N 3rd Ave,9,53,23.0,1994,3379
100889,SR-82,19.9,N 3rd Ave,32.3,SR-83,10,59,10.0,2234,3786
100890,SR-82,32.4,SR-83,49.9,N Mustang Heights Rd,10,53,15.0,2713,4597
100891,SR-82,49.9,N Mustang Heights Rd,51.6,SR-90,9,50,22.0,2390,4196
100892,SR-82,51.6,SR-90,67.5,SR-80,10,55,62.0,672,2016
100894,SR-83,3.3,W Coronado Trl,20.1,Vaughn Loop Rd,12,67,26.0,341,645
100895,SR-83,20.3,Vaughn Loop Rd,27.3,Elgin Rd,11,56,19.0,476,900
100896,SR-83,27.5,Elgin Rd,35.8,SR-82,14,51,10.0,1418,2403
100897,SR-83,35.8,SR-82,55.4,E Sahuarita Rd,14,60,11.0,2488,3505
100898,SR-83,55.2,E Sahuarita Rd,58.6,I-10 Front nonCard,10,63,13.0,3261,5967
100899,SR-84,155.2,I-8 Exit 151 J-Ramp,160.9,SR-347,8,72,26.0,1563,3336
100900,SR-84,160.9,SR-347,165.9,S Stanfield Rd,8,72,14.000000000000002,3657,8468
100901,SR-84,165.9,S Stanfield Rd,173.1,N Candlestick Dr,10,51,14.000000000000002,4339,10047
100902,SR-84,173.1,N Candlestick Dr,176,N Burris Rd,8,55,11.0,5623,14136
100903,SR-84,176,Burris Rd - Casa Grande,176.3,N VIP Blvd,10,50,9.0,7830,22316
100903,SR-84,176.3,N VIP Blvd,177,N Thornton Rd,10,55,14.000000000000002,9429,23704
100905,SR-84,176.6,N Thornton Rd,177.6,SR-387,9,60,12.0,8912,21971
100907,SR-84,195.2,SR-87,195.8,E Phillips Rd,9,51,15.0,2738,7803
4123,SR-84,195.8,SR-87,195.9,E Phillips Rd,17,50,,196,493
4120,SR-84,195.9,SR-87,196.2,E Phillips Rd,16,50,,183,460
100908,SR-85 (1),0,SR-8B nonCard (3),0.5,I-8 Exit 115 C-Ramp,9,53,19.0,2625,4132
100909,SR-85 (1),0.7,I-8 Exit 115 G-Ramp,3.3,Base Access Gbd Rd,8,69,15.0,2690,4539
100910,SR-85 (1),3.7,Base Access Gbd Rd,38.1,W Hayworth Rd,15,83,8.0,1641,2336
100911,SR-85 (1),38.1,W Hayworth Rd,40.6,W Rasmussen Rd,12,78,8.0,2444,3463
100912,SR-85 (1),40.6,W Rasmussen Rd,42.3,W Plaza St (A),11,73,10.0,2970,4209
100913,SR-85 (1),42.3,W Plaza St (A),42.4,N Plaza St,12,76,10.0,2608,3696
100914,SR-85 (1),42.3,N Plaza St,53.1,SR-86,15,73,7.000000000000001,2881,4083
100915,SR-85 (1),53.1,SR-86,75.2,S Puerto Blanco Dr,12,62,3.0,1498,2083
100916,SR-85 (1),75.1,S Puerto Blanco Dr,80.4,S State Highway 85,11,70,10.0,2856,3972
100917,SR-85 (2),120.3,SR-85,121,Maricopa Rd,7,52,40.0,13953,24950
100918,SR-85,121,Maricopa Rd,122.6,SR-85 nonCard,7,51,38.0,14741,26359
100919,SR-85 (2),122.7,SR-85 nonCard,133.9,Woods Rd,5,50,30.0,15754,28170
100920,SR-85 (2),133.8,Woods Rd,138.4,Lewis Prison Rd,10,52,31.0,14059,23725
100921,SR-85,138.4,Lewis Prison Rd,140.9,Komatke Rd,7,57,20.0,21510,36298
100922,SR-85,140.9,Komatke Rd,150.5,Mc 85,10,58,30.0,15776,28209
100923,SR-85 (2),150.5,Mc 85,151,Baseline Rd,8,55,24.0,21530,36332
100924,SR-85 (2),151,Baseline Rd,152,Southern Ave,8,60,32.0,18366,23314
100925,SR-85 (2),152,Southern Ave,153,Broadway Rd,8,58,21.0,23609,37161
100926,SR-85 (2),153,Broadway Rd,154.3,I-10 Exit 112 J-Ramp,9,57,26.0,20789,32723
100931,SR-86,53.1,SR-85,92.2,15 Route 86,12,70,11.0,1273,1804
100932,SR-86,92.2,15 Route 86,113.4,15 Route 1114,12,69,17.0,1764,2453
100933,SR-86,113.6,15 Route 1114,134.3,SR-386,12,77,15.0,2785,3947
102297,SR-86,134.4,SR-386,140,15 Route 86,10,81,6.0,2758,3908
102298,SR-86,140.1,15 Route 86,141.8,15 Route 86,12,84,9.0,2778,3937
100934,SR-86,146,S Hayhook Ranch Rd,150.4,SR-286,11,75,7.000000000000001,2831,4012
102299,SR-86,141.8,15 Route 86,146.1,S Hayhook Ranch Rd,10,84,14.000000000000002,2730,3869
100935,SR-86,150.5,SR-286,159.8,W Valencia Rd,9,63,12.0,7583,10746
100936,SR-86,159.9,W Valencia Rd,163.4,S San Joaquin Rd,8,62,13.0,6489,9808
100937,SR-86,163.4,S San Joaquin Rd,166.3,S Kinney Rd,9,76,16.0,11588,17515
100938,SR-86,166.3,S Kinney Rd,169.9,S La Cholla Blvd,9,78,5.0,34948,46902
100939,SR-86,169.9,S La Cholla Blvd,170.4,S Mission Rd,8,50,11.0,22468,30153
100941,SR-86,170.1,S Mission Rd,171.1,I-19 (Exit 99),7,64,5.0,35569,47736
5644,SR-86,171,I-19 (Exit 99),171.3,S 16th Ave,7,63,5.0,44311,67545
100944,SR-87,115.9,SR-84,116.9,E Alsdorf Rd,11,67,20.0,3852,10666
100945,SR-87,116.9,E Alsdorf Rd,117.9,E Battaglia Rd,11,63,16.0,3947,9052
100946,SR-87,117.9,E Battaglia Rd,120.9,E Arica Rd,9,62,13.0,5397,12377
100947,SR-87,120.9,E Arica Rd,123.9,W Selma Hwy,9,65,15.0,5856,15230
100948,SR-87,123.9,W Selma Hwy,125.9,SR-287,9,62,11.0,6063,13905
100949,SR-87,125.9,SR-287,127.9,E Kleck Rd,9,55,11.0,8616,21660
100950,SR-87,127.9,E Kleck Rd,128.9,E Randolph Rd,9,55,8.0,7854,16763
100951,SR-87,128.9,E Randolph Rd,130.4,E Bartlett Rd,8,51,12.0,9412,23661
100952,SR-87,130.4,E Bartlett Rd,131.5,W Martin Rd,9,53,16.0,6658,16738
100953,SR-87,131.6,W Martin Rd,132.6,W Coolidge Ave,9,51,25.0,12712,31340
100955,SR-87,132.7,W Coolidge Ave,133,W Central Ave,9,54,14.000000000000002,14798,37202
100957,SR-87,133,W Central Ave,133.7,W Vah Ki Inn Rd,8,52,9.0,16017,40266
100959,SR-87,133.7,W Vah Ki Inn Rd,134.7,Chin Rd,9,52,6.0,15215,38250
100961,SR-87,134.7,Chin Rd,135.7,Highway 87,8,51,9.0,11908,29936
100962,SR-87,135.6,Highway 87,136.6,Skousen Rd,8,51,8.0,12779,32126
